"","Sub_District","date","vaccintion_rate"
"2483","PENGADEGAN",2021-09-30,77.553775956793
"2484","PENGADEGAN",2021-08-31,66.3516156066673
"2485","PENGADEGAN",2021-12-31,83.1967594748114
"2486","PENGADEGAN",2022-01-31,83.9696433559922
"2487","PENGADEGAN",2021-07-31,58.2642704162399
"2488","PENGADEGAN",2022-03-31,84.4724834714592
"2489","PENGADEGAN",2022-05-31,84.8542694850545
"2490","PENGADEGAN",2021-10-31,80.9572585901853
"2491","CIKOKO",2022-02-27,85.1521759742107
"2492","CIKOKO",2022-04-30,85.7874277045605
"2493","CIKOKO",2022-06-30,85.9580923485351
"2494","CIKOKO",2021-11-30,83.3791599506969
"2495","CIKOKO",2021-09-30,78.5152175974211
"2496","CIKOKO",2021-08-31,65.4404095951455
"2497","CIKOKO",2021-12-31,84.1187067412534
"2498","CIKOKO",2022-01-31,84.9341044846876
"2499","CIKOKO",2021-07-31,58.5000474068455
"2500","CIKOKO",2022-03-31,85.4555797857211
"2501","CIKOKO",2022-05-31,85.7874277045605
"2502","CIKOKO",2021-10-31,82.0707310135584
"2503","SRENGSENG SAWAH",2022-02-27,87.2482644855317
"2504","SRENGSENG SAWAH",2022-04-30,87.7225238848031
"2505","SRENGSENG SAWAH",2022-06-30,87.8754553577566
"2506","SRENGSENG SAWAH",2021-11-30,85.3890301738951
"2507","SRENGSENG SAWAH",2021-09-30,78.969344972163
"2508","SRENGSENG SAWAH",2021-08-31,67.420441267441
"2509","SRENGSENG SAWAH",2021-12-31,86.2464774211286
"2510","SRENGSENG SAWAH",2022-01-31,87.0644030517561
"2511","SRENGSENG SAWAH",2021-07-31,56.6688432194653
"2512","SRENGSENG SAWAH",2022-03-31,87.5386624510276
"2513","SRENGSENG SAWAH",2022-05-31,87.7843838064472
"2514","SRENGSENG SAWAH",2021-10-31,83.9232936971613
"2515","CIGANJUR",2022-02-27,85.7417461100865
"2516","CIGANJUR",2022-04-30,86.2430838766657
"2517","CIGANJUR",2022-06-30,86.404135387173
"2518","CIGANJUR",2021-11-30,83.8896537392524
"2519","CIGANJUR",2021-09-30,77.4683741590254
"2520","CIGANJUR",2021-08-31,63.7348364807647
"2521","CIGANJUR",2021-12-31,84.809205912149
"2522","CIGANJUR",2022-01-31,85.5157544743746
"2523","CIGANJUR",2021-07-31,51.8274151232564
"2524","CIGANJUR",2022-03-31,86.0326778710029
"2525","CIGANJUR",2022-05-31,86.3236096319194
"2526","CIGANJUR",2021-10-31,82.1336727537211
"2527","TANJUNG BARAT",2022-02-27,85.5946693487553
"2528","TANJUNG BARAT",2022-04-30,86.1679658033694
"2529","TANJUNG BARAT",2022-06-30,86.3464923309027
"2530","TANJUNG BARAT",2021-11-30,83.7440281619311
"2531","TANJUNG BARAT",2021-09-30,76.5124465677646
"2532","TANJUNG BARAT",2021-08-31,64.1941161679658
"2533","TANJUNG BARAT",2021-12-31,84.5863716369122
"2534","TANJUNG BARAT",2022-01-31,85.4111139049535
"2535","TANJUNG BARAT",2021-07-31,50.9680663816947
"2536","TANJUNG BARAT",2022-03-31,85.8913754085994
"2537","TANJUNG BARAT",2022-05-31,86.2358561729947
"2538","TANJUNG BARAT",2021-10-31,82.3610761880815
"2539","PESANGGRAHAN",2022-02-27,85.5109820294064
"2540","PESANGGRAHAN",2022-04-30,86.1644581593756
"2541","PESANGGRAHAN",2022-06-30,86.3278271918679
"2542","PESANGGRAHAN",2021-11-30,83.4852060265021
"2543","PESANGGRAHAN",2021-09-30,78.4352877110183
"2544","PESANGGRAHAN",2021-08-31,65.4928299146851
"2545","PESANGGRAHAN",2021-12-31,84.2730078054093
"2546","PESANGGRAHAN",2022-01-31,85.2205481938646
"2547","PESANGGRAHAN",2021-07-31,55.2550372118352
"2548","PESANGGRAHAN",2022-03-31,85.8849155926665
"2549","PESANGGRAHAN",2022-05-31,86.2080232347068
"2550","PESANGGRAHAN",2021-10-31,82.1601016518424
"2551","PETUKANGAN UTARA",2022-02-27,82.0519025988532
"2552","PETUKANGAN UTARA",2022-04-30,82.802144612406
"2553","PETUKANGAN UTARA",2022-06-30,83.0627745923002
"2554","PETUKANGAN UTARA",2021-11-30,79.4884205823218
"2555","PETUKANGAN UTARA",2021-09-30,73.7936555216323
"2556","PETUKANGAN UTARA",2021-08-31,60.6504579641075
"2557","PETUKANGAN UTARA",2021-12-31,80.5551418571748
"2558","PETUKANGAN UTARA",2022-01-31,81.791272618959
"2559","PETUKANGAN UTARA",2021-07-31,48.7173281703775
"2560","PETUKANGAN UTARA",2022-03-31,82.5377913470847
"2561","PETUKANGAN UTARA",2022-05-31,82.9157048179313
"2562","PETUKANGAN UTARA",2021-10-31,77.5560354456773
"2563","PULO GADUNG",2022-02-27,81.8807739236535
"2564","PULO GADUNG",2022-04-30,82.6273894602289
"2565","PULO GADUNG",2022-06-30,83.0457265702167
"2566","PULO GADUNG",2021-11-30,78.9553192725582
"2567","PULO GADUNG",2021-09-30,74.3478008250537
"2568","PULO GADUNG",2021-08-31,62.6779385276858
"2569","PULO GADUNG",2021-12-31,80.6519086630643
"2570","PULO GADUNG",2022-01-31,81.5989773981756
"2571","PULO GADUNG",2021-07-31,46.7462669223171
"2572","PULO GADUNG",2022-03-31,82.1741909244088
"2573","PULO GADUNG",2022-05-31,82.6883969554355
"2574","PULO GADUNG",2021-10-31,77.4156062982976
"2575","ULUJAMI",2022-02-27,82.3105761641673
"2576","ULUJAMI",2022-04-30,82.9987174427782
"2577","ULUJAMI",2022-06-30,83.2897592738753
"2578","ULUJAMI",2021-11-30,78.6725532754538
"2579","ULUJAMI",2021-09-30,71.9169297553275
"2580","ULUJAMI",2021-08-31,59.8732241515391
"2581","ULUJAMI",2021-12-31,80.5840568271507
"2582","ULUJAMI",2022-01-31,81.9504735595896
"2583","ULUJAMI",2021-07-31,47.5014798737174
"2584","ULUJAMI",2022-03-31,82.7052091554854
"2585","ULUJAMI",2022-05-31,83.1368389897395
"2586","ULUJAMI",2021-10-31,76.4724743488556
"2587","UTAN KAYU UTARA",2022-02-27,82.8463914231957
"2588","UTAN KAYU UTARA",2022-04-30,83.5989917994959
"2589","UTAN KAYU UTARA",2022-06-30,83.868791934396
"2590","UTAN KAYU UTARA",2021-11-30,80.6595903297952
"2591","UTAN KAYU UTARA",2021-09-30,74.1098370549185
"2592","UTAN KAYU UTARA",2021-08-31,61.2552806276403
"2593","UTAN KAYU UTARA",2021-12-31,81.7316908658454
"2594","UTAN KAYU UTARA",2022-01-31,82.6333913166957
"2595","UTAN KAYU UTARA",2021-07-31,48.8906244453122
"2596","UTAN KAYU UTARA",2022-03-31,83.2297916148958
"2597","UTAN KAYU UTARA",2022-05-31,83.6948418474209
"2598","UTAN KAYU UTARA",2021-10-31,78.3201391600696
"2599","KAYU MANIS",2022-02-27,82.609555450087
"2600","KAYU MANIS",2022-04-30,83.5350419237462
"2601","KAYU MANIS",2022-06-30,83.8356272741655
"2602","KAYU MANIS",2021-11-30,80.0031640563202
"2603","KAYU MANIS",2021-09-30,73.5089384591046
"2604","KAYU MANIS",2021-08-31,60.2080367030533
"2605","KAYU MANIS",2021-12-31,81.1778199651954
"2606","KAYU MANIS",2022-01-31,82.3406106628698
"2607","KAYU MANIS",2021-07-31,44.5499129884512
"2608","KAYU MANIS",2022-03-31,83.0802088277171
"2609","KAYU MANIS",2022-05-31,83.6457838949533
"2610","KAYU MANIS",2021-10-31,78.0335389969941
"2611","PALMERIAM",NA,NA
"2612","RAWAMANGUN",2022-02-27,83.2925662022759
"2613","RAWAMANGUN",2022-04-30,83.9705413166011
"2614","RAWAMANGUN",2022-06-30,84.1991917473147
"2615","RAWAMANGUN",2021-11-30,81.0937998511113
"2616","RAWAMANGUN",2021-09-30,75.4759119429969
"2617","RAWAMANGUN",2021-08-31,62.7672019568223
"2618","RAWAMANGUN",2021-12-31,82.0801871743061
"2619","RAWAMANGUN",2022-01-31,83.042645964054
"2620","RAWAMANGUN",2021-07-31,49.8032542805488
"2621","RAWAMANGUN",2022-03-31,83.6435180261619
"2622","RAWAMANGUN",2022-05-31,84.0742316282038
"2623","RAWAMANGUN",2021-10-31,79.5171753695629
"2624","KAYU PUTIH",2022-02-27,83.784647139768
"2625","KAYU PUTIH",2022-04-30,84.3571849813249
"2626","KAYU PUTIH",2022-06-30,84.5611362296049
"2627","KAYU PUTIH",2021-11-30,81.7942795360723
"2628","KAYU PUTIH",2021-09-30,77.1279732651858
"2629","KAYU PUTIH",2021-08-31,65.1833103990564
"2630","KAYU PUTIH",2021-12-31,82.6985453115785
"2631","KAYU PUTIH",2022-01-31,83.4946923530568
"2632","KAYU PUTIH",2021-07-31,53.7546687635148
"2633","KAYU PUTIH",2022-03-31,84.0868881462552
"2634","KAYU PUTIH",2022-05-31,84.4137015922941
"2635","KAYU PUTIH",2021-10-31,80.5165126793788
"2636","KAMPUNG MELAYU",2022-02-27,81.1408795738228
"2637","KAMPUNG MELAYU",2022-04-30,81.8408056927324
"2638","KAMPUNG MELAYU",2022-06-30,82.1596609246802
"2639","KAMPUNG MELAYU",2021-11-30,78.0262083446747
"2640","KAMPUNG MELAYU",2021-09-30,70.373682777929
"2641","KAMPUNG MELAYU",2021-08-31,58.7665746393436
"2642","KAMPUNG MELAYU",2021-12-31,79.4882762375083
"2643","KAMPUNG MELAYU",2022-01-31,80.8842399968892
"2644","KAMPUNG MELAYU",2021-07-31,41.9216860442509
"2645","KAMPUNG MELAYU",2022-03-31,81.5297274176615
"2646","KAMPUNG MELAYU",2022-05-31,81.9691254811992
"2647","KAMPUNG MELAYU",2021-10-31,76.5835828440331
"2648","BIDARA CINA",2022-02-27,79.4761372618496
"2649","BIDARA CINA",2022-04-30,80.4519065660007
"2650","BIDARA CINA",2022-06-30,80.7271934367249
"2651","BIDARA CINA",2021-11-30,76.9767505246804
"2652","BIDARA CINA",2021-09-30,71.0376407097495
"2653","BIDARA CINA",2021-08-31,57.5812913952411
"2654","BIDARA CINA",2021-12-31,78.1623919976015
"2655","BIDARA CINA",2022-01-31,79.2281065169397
"2656","BIDARA CINA",2021-07-31,40.6252555261795
"2657","BIDARA CINA",2022-03-31,80.0485159039494
"2658","BIDARA CINA",2022-05-31,80.5827359699092
"2659","BIDARA CINA",2021-10-31,75.1669437706124
"2660","BALI MESTER",2022-02-27,83.0906480721903
"2661","BALI MESTER",2022-04-30,83.6136177194422
"2662","BALI MESTER",2022-06-30,83.8392124692371
"2663","BALI MESTER",2021-11-30,80.3117309269893
"2664","BALI MESTER",2021-09-30,74.1899097621001
"2665","BALI MESTER",2021-08-31,62.0180475799836
"2666","BALI MESTER",2021-12-31,81.726825266612
"2667","BALI MESTER",2022-01-31,82.7932731747334
"2668","BALI MESTER",2021-07-31,46.9544708777687
"2669","BALI MESTER",2022-03-31,83.3777686628384
"2670","BALI MESTER",2022-05-31,83.7059064807219
"2671","BALI MESTER",2021-10-31,78.2095980311731
"2672","KRAMATJATI",NA,NA
"2673","MAKASAR",2022-02-27,84.9316661820297
"2674","MAKASAR",2022-04-30,85.5684792090724
"2675","MAKASAR",2022-06-30,85.7516719976737
"2676","MAKASAR",2021-11-30,82.867112532713
"2677","MAKASAR",2021-09-30,75.7196859552195
"2678","MAKASAR",2021-08-31,64.675777842396
"2679","MAKASAR",2021-12-31,83.8296016283803
"2680","MAKASAR",2022-01-31,84.7223029950567
"2681","MAKASAR",2021-07-31,50.8781622564699
"2682","MAKASAR",2022-03-31,85.3184065135214
"2683","MAKASAR",2022-05-31,85.6557138703111
"2684","MAKASAR",2021-10-31,80.8897935446351
"2685","BATU AMPAR",2022-02-27,80.4125433212243
"2686","BATU AMPAR",2022-04-30,81.1244728381143
"2687","BATU AMPAR",2022-06-30,81.3833562988016
"2688","BATU AMPAR",2021-11-30,77.0658482608877
"2689","BATU AMPAR",2021-09-30,70.5520063468203
"2690","BATU AMPAR",2021-08-31,58.4366779406238
"2691","BATU AMPAR",2021-12-31,78.7506785251994
"2692","BATU AMPAR",2022-01-31,80.1327821620945
"2693","BATU AMPAR",2021-07-31,39.7720155330076
"2694","BATU AMPAR",2022-03-31,80.8802037663368
"2695","BATU AMPAR",2022-05-31,81.2330368700155
"2696","BATU AMPAR",2021-10-31,74.5375589794981
"2697","CAWANG",2022-02-27,82.2629876075942
"2698","CAWANG",2022-04-30,82.9650204505219
"2699","CAWANG",2022-06-30,83.2733044380685
"2700","CAWANG",2021-11-30,79.6929369391368
"2701","CAWANG",2021-09-30,73.2433917343264
"2702","CAWANG",2021-08-31,60.1520053720774
"2703","CAWANG",2021-12-31,80.9840669067822
"2704","CAWANG",2022-01-31,82.0310115377572
"2705","CAWANG",2021-07-31,45.1285025334229
"2706","CAWANG",2022-03-31,82.6384225627251
"2707","CAWANG",2022-05-31,83.0352237348147
"2708","CAWANG",2021-10-31,77.391490141017
"2709","GEDONG",2022-02-27,82.9953852608027
"2710","GEDONG",2022-04-30,83.6694168647742
"2711","GEDONG",2022-06-30,83.9714725213257
"2712","GEDONG",2021-11-30,80.7019997203188
"2713","GEDONG",2021-09-30,75.7600335617396
"2714","GEDONG",2021-08-31,64.4525241225003
"2715","GEDONG",2021-12-31,81.7983498811355
"2716","GEDONG",2022-01-31,82.7548594602154
"2717","GEDONG",2021-07-31,49.9342749265837
"2718","GEDONG",2022-03-31,83.34218990351
"2719","GEDONG",2022-05-31,83.7952733883373
"2720","GEDONG",2021-10-31,79.2140959306391
"2721","BARU",2022-02-27,86.0001674621117
"2722","BARU",2022-04-30,86.7704931759189
"2723","BARU",2022-06-30,86.9798208155405
"2724","BARU",2021-11-30,84.1915766557816
"2725","BARU",2021-09-30,79.4900778698819
"2726","BARU",2021-08-31,67.5500293058696
"2727","BARU",2021-12-31,85.0163275558905
"2728","BARU",2022-01-31,85.7740936113204
"2729","BARU",2021-07-31,57.8707192497697
"2730","BARU",2022-03-31,86.5193000083731
"2731","BARU",2022-05-31,86.8249183622205
"2732","BARU",2021-10-31,82.8811856317508
"2733","CIJANTUNG",2022-02-27,84.2994760858543
"2734","CIJANTUNG",2022-04-30,85.0141239527753
"2735","CIJANTUNG",2022-06-30,85.2724594992636
"2736","CIJANTUNG",2021-11-30,82.2665926265723
"2737","CIJANTUNG",2021-09-30,77.1626548202516
"2738","CIJANTUNG",2021-08-31,65.998696250513
"2739","CIJANTUNG",2021-12-31,83.1816316183394
"2740","CIJANTUNG",2022-01-31,84.0652840483836
"2741","CIJANTUNG",2021-07-31,51.6719379994688
"2742","CIJANTUNG",2022-03-31,84.6930152828412
"2743","CIJANTUNG",2022-05-31,85.0962118834351
"2744","CIJANTUNG",2021-10-31,80.7238224003477
"2745","PEKAYON",2022-02-27,84.8161849710983
"2746","PEKAYON",2022-04-30,85.4867052023121
"2747","PEKAYON",2022-06-30,85.7294797687861
"2748","PEKAYON",2021-11-30,82.6381502890173
"2749","PEKAYON",2021-09-30,77.3387283236994
"2750","PEKAYON",2021-08-31,65.5884393063584
"2751","PEKAYON",2021-12-31,83.7942196531792
"2752","PEKAYON",2022-01-31,84.5919075144509
"2753","PEKAYON",2021-07-31,53.2832369942196
"2754","PEKAYON",2022-03-31,85.1745664739884
"2755","PEKAYON",2022-05-31,85.5468208092486
"2756","PEKAYON",2021-10-31,81.2300578034682
"2757","JATINEGARA",2022-02-27,82.0449144486692
"2758","JATINEGARA",2022-04-30,82.8231939163498
"2759","JATINEGARA",2022-06-30,83.0786596958175
"2760","JATINEGARA",2021-11-30,79.7920627376426
"2761","JATINEGARA",2021-09-30,73.8533745247148
"2762","JATINEGARA",2021-08-31,62.0045152091255
"2763","JATINEGARA",2021-12-31,80.9279942965779
"2764","JATINEGARA",2022-01-31,81.8571768060837
"2765","JATINEGARA",2021-07-31,45.7984790874525
"2766","JATINEGARA",2022-03-31,82.4881178707224
"2767","JATINEGARA",2022-05-31,82.9016159695818
"2768","JATINEGARA",2021-10-31,77.7483365019011
"2769","RAWA TERATE",2022-02-27,84.7018711693794
"2770","RAWA TERATE",2022-04-30,85.3797134391363
"2771","RAWA TERATE",2022-06-30,85.6070138409709
"2772","RAWA TERATE",2021-11-30,82.7373462678086
"2773","RAWA TERATE",2021-09-30,77.7002070057231
"2774","RAWA TERATE",2021-08-31,66.3067743637618
"2775","RAWA TERATE",2021-12-31,83.723667654341
"2776","RAWA TERATE",2022-01-31,84.5435726752445
"2777","RAWA TERATE",2021-07-31,54.2801477452612
"2778","RAWA TERATE",2022-03-31,85.09964687259
"2779","RAWA TERATE",2022-05-31,85.4365385395949
"2780","RAWA TERATE",2021-10-31,81.1503023907132
"2781","PENGGILINGAN",2022-02-27,81.1636693365573
"2782","PENGGILINGAN",2022-04-30,81.9696740718352
"2783","PENGGILINGAN",2022-06-30,82.2759558712407
"2784","PENGGILINGAN",2021-11-30,78.1613016976475
"2785","PENGGILINGAN",2021-09-30,71.8130069014155
"2786","PENGGILINGAN",2021-08-31,58.891743488993
"2787","PENGGILINGAN",2021-12-31,79.7098382953
"2788","PENGGILINGAN",2022-01-31,80.9057478212684
"2789","PENGGILINGAN",2021-07-31,43.1373734320689
"2790","PENGGILINGAN",2022-03-31,81.6079794468793
"2791","PENGGILINGAN",2022-05-31,82.0744546874213
"2792","PENGGILINGAN",2021-10-31,75.7805652108206
"2793","CAKUNG TIMUR",2022-02-27,83.0167961981231
"2794","CAKUNG TIMUR",2022-04-30,83.7733971554549
"2795","CAKUNG TIMUR",2022-06-30,84.0581947947227
"2796","CAKUNG TIMUR",2021-11-30,81.1759054334586
"2797","CAKUNG TIMUR",2021-09-30,75.907149107005
"2798","CAKUNG TIMUR",2021-08-31,65.1654742910083
"2799","CAKUNG TIMUR",2021-12-31,81.9325063907904
"2800","CAKUNG TIMUR",2022-01-31,82.8160653318922
"2801","CAKUNG TIMUR",2021-07-31,53.0821624032803
"2802","CAKUNG TIMUR",2022-03-31,83.4491396023127
"2803","CAKUNG TIMUR",2022-05-31,83.8471700379158
"2804","CAKUNG TIMUR",2021-10-31,79.4859917305746
"2805","PULO GEBANG",2022-02-27,83.4739622408814
"2806","PULO GEBANG",2022-04-30,84.2252392061746
"2807","PULO GEBANG",2022-06-30,84.4739519634947
"2808","PULO GEBANG",2021-11-30,81.600394651648
"2809","PULO GEBANG",2021-09-30,76.1040482626078
"2810","PULO GEBANG",2021-08-31,61.8667845140338
"2811","PULO GEBANG",2021-12-31,82.4308074942704
"2812","PULO GEBANG",2022-01-31,83.2941079742243
"2813","PULO GEBANG",2021-07-31,48.357159741421
"2814","PULO GEBANG",2022-03-31,83.8645029341939
"2815","PULO GEBANG",2022-05-31,84.2889590035046
"2816","PULO GEBANG",2021-10-31,80.0731749930628
"2817","UJUNG MENTENG",2022-02-27,85.1707088928977
"2818","UJUNG MENTENG",2022-04-30,85.7787131689717
"2819","UJUNG MENTENG",2022-06-30,85.9824948219416
"2820","UJUNG MENTENG",2021-11-30,83.5037081579475
"2821","UJUNG MENTENG",2021-09-30,78.719850337409
"2822","UJUNG MENTENG",2021-08-31,66.1922897040155
"2823","UJUNG MENTENG",2021-12-31,84.2152736019242
"2824","UJUNG MENTENG",2022-01-31,84.9936527026124
"2825","UJUNG MENTENG",2021-07-31,54.8005612347164
"2826","UJUNG MENTENG",2022-03-31,85.4914144451126
"2827","UJUNG MENTENG",2022-05-31,85.8355047771765
"2828","UJUNG MENTENG",2021-10-31,81.9669940535846
"2829","CAKUNG BARAT",2022-02-27,82.4111288199016
"2830","CAKUNG BARAT",2022-04-30,83.244404407179
"2831","CAKUNG BARAT",2022-06-30,83.4834730787887
"2832","CAKUNG BARAT",2021-11-30,80.3773127295406
"2833","CAKUNG BARAT",2021-09-30,75.7154736331509
"2834","CAKUNG BARAT",2021-08-31,65.8166447231654
"2835","CAKUNG BARAT",2021-12-31,81.3751645762594
"2836","CAKUNG BARAT",2022-01-31,82.2084401635368
"2837","CAKUNG BARAT",2021-07-31,55.023906867161
"2838","CAKUNG BARAT",2022-03-31,82.8684775829811
"2839","CAKUNG BARAT",2022-05-31,83.2929110941723
"2840","CAKUNG BARAT",2021-10-31,78.6189453260342
"2841","PONDOK BAMBU",2022-02-27,82.0974817221771
"2842","PONDOK BAMBU",2022-04-30,82.7181153533712
"2843","PONDOK BAMBU",2022-06-30,82.9455727051178
"2844","PONDOK BAMBU",2021-11-30,79.8489033306255
"2845","PONDOK BAMBU",2021-09-30,73.1730300568643
"2846","PONDOK BAMBU",2021-08-31,60.4094232331438
"2847","PONDOK BAMBU",2021-12-31,80.9000812347685
"2848","PONDOK BAMBU",2022-01-31,81.876523151909
"2849","PONDOK BAMBU",2021-07-31,46.8838342810723
"2850","PONDOK BAMBU",2022-03-31,82.3850528025995
"2851","PONDOK BAMBU",2022-05-31,82.7944760357433
"2852","PONDOK BAMBU",2021-10-31,78.1023558082859
"2853","PONDOK KELAPA",2022-02-27,83.1312920919253
"2854","PONDOK KELAPA",2022-04-30,83.6672915364855
"2855","PONDOK KELAPA",2022-06-30,83.896410470041
"2856","PONDOK KELAPA",2021-11-30,80.9123099354301
"2857","PONDOK KELAPA",2021-09-30,75.9244601819066
"2858","PONDOK KELAPA",2021-08-31,62.9007845587725
"2859","PONDOK KELAPA",2021-12-31,82.0259668124696
"2860","PONDOK KELAPA",2022-01-31,82.893841560786
"2861","PONDOK KELAPA",2021-07-31,51.2462681385822
"2862","PONDOK KELAPA",2022-03-31,83.3756856210512
"2863","PONDOK KELAPA",2022-05-31,83.7394987155454
"2864","PONDOK KELAPA",2021-10-31,79.6042491147678
"2865","MALAKA SARI",2022-02-27,86.3530693788594
"2866","MALAKA SARI",2022-04-30,87.0141663639666
"2867","MALAKA SARI",2022-06-30,87.2575372321104
"2868","MALAKA SARI",2021-11-30,84.1663639665819
"2869","MALAKA SARI",2021-09-30,78.1983290955321
"2870","MALAKA SARI",2021-08-31,64.2353795859063
"2871","MALAKA SARI",2021-12-31,85.1979658554304
"2872","MALAKA SARI",2022-01-31,86.1169633127497
"2873","MALAKA SARI",2021-07-31,53.8794042862332
"2874","MALAKA SARI",2022-03-31,86.6981474754813
"2875","MALAKA SARI",2022-05-31,87.1086087904105
"2876","MALAKA SARI",2021-10-31,82.611696331275
"2877","MALAKA JAYA",2022-02-27,86.0542567982669
"2878","MALAKA JAYA",2022-04-30,86.700940925405
"2879","MALAKA JAYA",2022-06-30,86.9628479968959
"2880","MALAKA JAYA",2021-11-30,83.7520613056553
"2881","MALAKA JAYA",2021-09-30,76.796973518285
"2882","MALAKA JAYA",2021-08-31,62.8609305784589
"2883","MALAKA JAYA",2021-12-31,84.9225595757752
"2884","MALAKA JAYA",2022-01-31,85.8667184013968
"2885","MALAKA JAYA",2021-07-31,53.0960002586736
"2886","MALAKA JAYA",2022-03-31,86.3840657031073
"2887","MALAKA JAYA",2022-05-31,86.7850098619329
"2888","MALAKA JAYA",2021-10-31,81.9542794322113
"2889","HALIM PERDANA KUSUMA",NA,NA
"2890","CIPINANG MELAYU",2022-02-27,83.7383000850903
"2891","CIPINANG MELAYU",2022-04-30,84.3859317386783
"2892","CIPINANG MELAYU",2022-06-30,84.6175664176988
"2893","CIPINANG MELAYU",2021-11-30,81.38649900728
"2894","CIPINANG MELAYU",2021-09-30,75.4467240238253
"2895","CIPINANG MELAYU",2021-08-31,61.9315495887303
"2896","CIPINANG MELAYU",2021-12-31,82.6132173584192
"2897","CIPINANG MELAYU",2022-01-31,83.5303015978066
"2898","CIPINANG MELAYU",2021-07-31,50.4939964072989
"2899","CIPINANG MELAYU",2022-03-31,84.0692067694053
"2900","CIPINANG MELAYU",2022-05-31,84.4733856481044
"2901","CIPINANG MELAYU",2021-10-31,79.9706911222464
"2902","CIBUBUR",2022-02-27,85.3022723163161
"2903","CIBUBUR",2022-04-30,85.9924055210656
"2904","CIBUBUR",2022-06-30,86.2500753420529
"2905","CIBUBUR",2021-11-30,83.4925562051715
"2906","CIBUBUR",2021-09-30,78.4597070700982
"2907","CIBUBUR",2021-08-31,66.1442950997529
"2908","CIBUBUR",2021-12-31,84.2640588270749
"2909","CIBUBUR",2022-01-31,85.0958350913146
"2910","CIBUBUR",2021-07-31,53.2366945934543
"2911","CIBUBUR",2022-03-31,85.6518594418661
"2912","CIBUBUR",2022-05-31,86.0813091435115
"2913","CIBUBUR",2021-10-31,82.2463986498704
"2914","KELAPA DUA WETAN",2022-02-27,85.4634666666667
"2915","KELAPA DUA WETAN",2022-04-30,86.1205333333333
"2916","KELAPA DUA WETAN",2022-06-30,86.3061333333333
"2917","KELAPA DUA WETAN",2021-11-30,83.6010666666667
"2918","KELAPA DUA WETAN",2021-09-30,78.5216
"2919","KELAPA DUA WETAN",2021-08-31,66.9034666666667
"2920","KELAPA DUA WETAN",2021-12-31,84.384
"2921","KELAPA DUA WETAN",2022-01-31,85.2074666666667
"2922","KELAPA DUA WETAN",2021-07-31,52.7402666666667
"2923","KELAPA DUA WETAN",2022-03-31,85.7834666666667
"2924","KELAPA DUA WETAN",2022-05-31,86.2016
"2925","KELAPA DUA WETAN",2021-10-31,82.2464
"2926","SUSUKAN",2022-02-27,83.6683482761325
"2927","SUSUKAN",2022-04-30,84.3531902658337
"2928","SUSUKAN",2022-06-30,84.5649162244818
"2929","SUSUKAN",2021-11-30,81.9248764931908
"2930","SUSUKAN",2021-09-30,76.8774341950493
"2931","SUSUKAN",2021-08-31,66.2101053401992
"2932","SUSUKAN",2021-12-31,82.8109888386439
"2933","SUSUKAN",2022-01-31,83.5010586297932
"2934","SUSUKAN",2021-07-31,50.2836082285595
"2935","SUSUKAN",2022-03-31,84.0604333847401
"2936","SUSUKAN",2022-05-31,84.4106960817628
"2937","SUSUKAN",2021-10-31,80.4323391797579
"2938","RAMBUTAN",2022-02-27,81.5262027140953
"2939","RAMBUTAN",2022-04-30,82.3447825732235
"2940","RAMBUTAN",2022-06-30,82.5297109134916
"2941","RAMBUTAN",2021-11-30,77.5366457262517
"2942","RAMBUTAN",2021-09-30,71.6053411655924
"2943","RAMBUTAN",2021-08-31,59.0356530961899
"2944","RAMBUTAN",2021-12-31,80.2561801419597
"2945","RAMBUTAN",2022-01-31,81.240651600446
"2946","RAMBUTAN",2021-07-31,43.9041636071904
"2947","RAMBUTAN",2022-03-31,81.9694868238557
"2948","RAMBUTAN",2022-05-31,82.4073318647848
"2949","RAMBUTAN",2021-10-31,75.7771069592886
"2950","CILANGKAP",2022-02-27,84.8887280622399
"2951","CILANGKAP",2022-04-30,85.5002713949702
"2952","CILANGKAP",2022-06-30,85.7318617694952
"2953","CILANGKAP",2021-11-30,83.0251492672336
"2954","CILANGKAP",2021-09-30,76.7324045594355
"2955","CILANGKAP",2021-08-31,65.1456486339787
"2956","CILANGKAP",2021-12-31,83.8212411796635
"2957","CILANGKAP",2022-01-31,84.7041794825403
"2958","CILANGKAP",2021-07-31,49.2780893794102
"2959","CILANGKAP",2022-03-31,85.1782160303962
"2960","CILANGKAP",2022-05-31,85.5690247874073
"2961","CILANGKAP",2021-10-31,81.7079790121223
"2962","PONDOK RANGGON",2022-02-27,83.8077735199812
"2963","PONDOK RANGGON",2022-04-30,84.5233440212716
"2964","PONDOK RANGGON",2022-06-30,84.7462266364276
"2965","PONDOK RANGGON",2021-11-30,81.9738797215922
"2966","PONDOK RANGGON",2021-09-30,75.1505435207633
"2967","PONDOK RANGGON",2021-08-31,64.8901227809494
"2968","PONDOK RANGGON",2021-12-31,82.7481035426605
"2969","PONDOK RANGGON",2022-01-31,83.5809806835067
"2970","PONDOK RANGGON",2021-07-31,45.7691405333542
"2971","PONDOK RANGGON",2022-03-31,84.1518729960116
"2972","PONDOK RANGGON",2022-05-31,84.5976382263236
"2973","PONDOK RANGGON",2021-10-31,80.6756862438414
"2974","MUNJUL",2022-02-27,84.1648862636672
"2975","MUNJUL",2022-04-30,84.9482635834276
